price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,city,house_age,is_renovated,sqft_living_bathrooms,zipcode
437500.0,3.0,2.5,2320,2.0,0,2,3,0,North Bend,22,0,5800.0,98045
350000.0,1.0,1.0,700,1.0,0,0,3,0,Seattle,72,1,700.0,98115
619000.0,3.0,2.5,2720,2.0,0,0,3,0,Snoqualmie,9,0,6800.0,98065
408200.0,3.0,2.5,1800,2.0,0,0,4,0,Seattle,24,0,4500.0,98106
451000.0,3.0,1.75,1560,1.5,0,2,3,560,Seattle,88,1,2730.0,98126
317000.0,3.0,2.0,1760,1.0,0,0,5,700,Renton,37,0,3520.0,98058
799000.0,4.0,3.25,3120,2.0,0,0,3,750,Seattle,9,0,10140.0,98115
720000.0,2.0,1.0,2020,1.0,0,3,4,320,Seattle,67,1,2020.0,98146
490000.0,3.0,2.0,1450,1.5,0,0,3,0,Seattle,114,1,2900.0,98107
239900.0,4.0,2.25,1860,1.0,0,0,3,740,Federal Way,35,1,4185.0,98023
446000.0,4.0,2.25,2270,1.0,0,0,3,980,Kirkland,37,1,5107.5,98034
275000.0,3.0,2.5,1480,2.0,0,0,3,0,North Bend,27,1,3700.0,98045
239950.0,5.0,1.0,1460,2.0,0,0,4,0,Tukwila,73,1,1460.0,98168
248000.0,4.0,3.5,1850,2.0,0,0,3,720,Federal Way,28,0,6475.0,98023
619500.0,3.0,2.5,2170,2.0,0,0,3,0,Issaquah,11,0,5425.0,98029
363750.0,3.0,1.75,1726,2.0,0,0,4,0,Vashon,32,1,3020.5,98070
385000.0,3.0,1.75,1180,1.0,0,0,4,240,Sammamish,33,0,2065.0,98074
370000.0,4.0,1.5,1370,1.0,0,0,3,470,Kirkland,42,1,2055.0,98034
425000.0,3.0,2.5,2670,1.0,0,0,4,0,Kent,26,0,6675.0,98042
342000.0,3.0,1.0,1260,1.0,0,0,3,540,Seattle,70,0,1260.0,98125
345000.0,4.0,1.0,1980,1.5,0,0,3,0,Renton,52,1,1980.0,98058
724800.0,3.0,2.0,2050,1.0,0,0,3,870,Seattle,88,1,4100.0,98112
725000.0,5.0,2.75,2830,2.0,0,0,3,0,Redmond,8,0,7782.5,98052
605000.0,2.0,1.0,910,1.0,0,0,4,0,Seattle,105,1,910.0,98119
350000.0,4.0,2.5,2440,2.0,0,0,3,0,Maple Valley,5,0,6100.0,98038
785000.0,3.0,2.0,2180,1.0,0,0,5,1080,Seattle,110,0,4360.0,98103
250000.0,3.0,2.0,1900,1.0,0,0,5,950,Maple Valley,48,0,3800.0,98038
565000.0,3.0,2.25,1520,3.0,0,0,3,0,Seattle,1,1,3420.0,98107
875000.0,3.0,2.0,2220,1.0,0,2,4,1000,Seattle,67,1,4440.0,98199
862500.0,4.0,2.75,3280,2.0,0,0,3,0,Woodinville,18,0,9020.0,98077
400000.0,3.0,2.5,2740,2.0,0,4,3,0,Kent,41,1,6850.0,98032
282613.0,2.0,1.0,830,1.0,0,0,4,0,Shoreline,60,1,830.0,98133
174500.0,2.0,1.0,1010,1.0,0,0,3,0,Des Moines,59,1,1010.0,98198
306500.0,3.0,2.25,2060,1.0,0,0,4,500,Federal Way,36,1,4635.0,98003
445000.0,3.0,2.25,1990,2.0,0,0,3,0,Woodinville,30,0,4477.5,98072
433000.0,4.0,2.5,2280,2.0,0,0,4,0,Renton,13,0,5700.0,98056
306000.0,3.0,2.5,1870,2.0,0,0,3,0,Kent,9,0,4675.0,98042
620000.0,3.0,2.25,1720,1.5,0,0,4,270,Seattle,93,0,3870.0,98105
245000.0,2.0,1.0,870,1.0,0,0,3,0,Seattle,73,1,870.0,98106
238000.0,3.0,2.0,1020,2.0,0,0,3,300,Seattle,10,1,2040.0,98126
523000.0,3.0,1.5,1260,1.5,0,0,3,0,Seattle,83,0,1890.0,98116
522500.0,3.0,2.5,2370,2.0,0,0,3,0,Snoqualmie,11,0,5925.0,98065
180000.0,3.0,1.0,1000,1.0,0,0,3,0,Seattle,74,1,1000.0,98146
375000.0,3.0,1.5,1100,2.0,0,0,3,160,Seattle,7,0,1650.0,98144
249000.0,3.0,2.25,1440,1.0,0,0,3,500,Kent,32,0,3240.0,98031
730100.0,4.0,2.5,3120,2.0,0,0,3,0,Issaquah,11,0,7800.0,98027
551000.0,2.0,2.0,2260,1.0,0,0,3,0,Bothell,24,1,4520.0,98011
375000.0,4.0,2.5,2790,2.0,0,0,3,0,Des Moines,9,0,6975.0,98198
540000.0,1.0,1.0,1140,1.5,0,0,3,0,Seattle,94,1,1140.0,98103
605000.0,3.0,2.25,1290,2.0,0,0,4,0,Seattle,27,0,2902.5,98112
205000.0,5.0,1.75,1730,1.0,0,0,4,680,Covington,36,1,3027.5,98042
645000.0,4.0,2.5,3160,2.0,0,0,3,0,Sammamish,31,1,7900.0,98074
314000.0,4.0,2.5,2340,2.0,0,0,3,0,Maple Valley,11,0,5850.0,98038
330000.0,3.0,1.5,1170,1.0,0,0,4,0,Bellevue,54,1,1755.0,98007
490000.0,2.0,1.0,1160,1.0,0,0,4,0,Seattle,77,0,1160.0,98117
445000.0,3.0,3.0,1970,1.0,0,0,3,0,Kenmore,4,0,5910.0,98028
377500.0,3.0,2.25,1410,2.0,0,0,3,120,Issaquah,9,0,3172.5,98027
480000.0,4.0,2.5,2430,2.0,0,0,3,0,Snoqualmie,5,0,6075.0,98065
804995.0,5.0,1.5,3360,2.0,0,0,3,0,Sammamish,0,0,5040.0,98074
341000.0,3.0,2.5,1480,2.0,0,0,3,300,Seattle,2,1,3700.0,98126
675000.0,5.0,2.5,3200,2.0,0,0,3,0,Snoqualmie,5,0,8000.0,98065
611000.0,3.0,2.5,2134,2.5,0,0,3,0,Issaquah,6,0,5335.0,98029
379950.0,3.0,3.25,1860,3.0,0,0,3,0,Shoreline,7,0,6045.0,98155
500000.0,2.0,2.5,1310,2.0,0,0,3,150,Seattle,8,0,3275.0,98122
410000.0,3.0,2.0,1700,1.0,0,0,3,810,Seattle,70,0,3400.0,98199
415000.0,3.0,2.5,2480,2.0,0,0,3,0,Renton,28,0,6200.0,98058
297000.0,5.0,2.5,1970,2.0,0,0,4,0,Enumclaw,20,0,4925.0,98022
575550.0,4.0,2.5,2060,1.0,0,0,3,620,Redmond,29,0,5150.0,98052
534640.0,3.0,2.5,2130,1.0,0,0,4,920,Woodinville,20,0,5325.0,98072
352500.0,3.0,2.25,1410,1.0,0,2,3,240,Snoqualmie,27,1,3172.5,98065
488000.0,2.0,2.0,1360,1.0,0,0,3,580,Seattle,70,0,2720.0,98115
732000.0,3.0,2.0,1940,1.0,0,0,5,0,Bellevue,60,0,3880.0,98007
215000.0,2.0,2.25,1610,2.0,0,0,4,0,Renton,35,0,3622.5,98056
592500.0,2.0,2.0,1420,1.5,0,2,5,0,Seattle,86,1,2840.0,98115
290000.0,4.0,2.5,1700,2.0,0,0,4,0,Kent,26,0,4250.0,98031
475000.0,2.0,1.0,1490,1.0,0,0,3,630,Seattle,85,0,1490.0,98117
320000.0,3.0,2.5,2680,2.0,0,0,3,0,Federal Way,24,1,6700.0,98023
290000.0,5.0,1.5,2120,1.5,0,0,5,0,Renton,52,0,3180.0,98058
487250.0,4.0,2.0,1690,1.5,0,0,3,140,Seattle,113,0,3380.0,98103
339000.0,4.0,2.5,1830,2.0,0,0,3,0,Maple Valley,11,0,4575.0,98038
440000.0,2.0,1.5,1010,1.5,0,0,5,0,Seattle,108,0,1515.0,98107
366500.0,4.0,2.75,2070,1.0,0,0,5,950,Shoreline,69,0,5692.5,98155
462000.0,3.0,1.5,1710,1.5,0,0,3,300,Seattle,86,1,2565.0,98118
560000.0,4.0,1.0,1660,1.5,0,0,3,400,Seattle,69,1,1660.0,98117
285000.0,4.0,1.75,2080,1.0,0,0,4,1040,Seattle,59,1,3640.0,98178
280000.0,3.0,2.5,1270,2.0,0,0,3,0,North Bend,21,0,3175.0,98045
210000.0,3.0,1.0,1080,1.0,0,0,3,0,Seattle,72,1,1080.0,98106
690000.0,3.0,2.0,1610,1.5,0,0,5,0,Seattle,74,0,3220.0,98115
256500.0,2.0,1.0,1120,1.0,0,0,4,0,Vashon,34,0,1120.0,98070
411000.0,4.0,2.75,2500,2.0,0,0,3,0,Seattle,48,1,6875.0,98118
215000.0,3.0,1.0,970,1.0,0,0,4,0,Kent,44,0,970.0,98031
762000.0,5.0,2.0,3370,1.5,0,0,4,1230,Seattle,107,0,6740.0,98109
359950.0,3.0,1.0,1290,1.0,0,0,4,0,Auburn,54,1,1290.0,98092
480000.0,4.0,3.5,3370,2.0,0,3,3,0,North Bend,9,0,11795.0,98045
390000.0,4.0,2.5,2490,2.0,0,0,3,0,Auburn,15,0,6225.0,98092
413500.0,2.0,1.0,770,1.0,0,0,5,0,Seattle,90,1,770.0,98117
285000.0,1.0,1.5,810,2.0,0,0,4,0,Kirkland,32,1,1215.0,98033
475000.0,4.0,2.5,3060,1.0,0,0,4,1360,Shoreline,46,0,7650.0,98133
386591.0,3.0,2.5,1690,2.0,0,0,3,540,Issaquah,0,0,4225.0,98029
524950.0,3.0,1.75,1890,1.0,0,0,3,600,Seattle,40,0,3307.5,98117
241000.0,2.0,2.0,1470,2.0,0,0,3,0,Maple Valley,9,0,2940.0,98038
461000.0,2.0,1.0,1060,1.0,0,0,3,0,Seattle,88,1,1060.0,98133
810000.0,4.0,2.5,3480,2.0,0,0,3,0,Woodinville,26,1,8700.0,98072
885000.0,4.0,2.75,2730,1.5,0,0,3,1180,Seattle,93,1,7507.5,98115
247000.0,3.0,2.25,1580,2.0,0,0,4,0,Federal Way,28,0,3555.0,98023
296500.0,3.0,2.75,2170,1.0,0,0,4,790,Kent,36,1,5967.5,98032
141800.0,2.0,1.0,930,1.0,0,0,4,0,Renton,72,1,930.0,98056
333000.0,4.0,2.0,1580,2.0,0,0,2,0,Seattle,108,0,3160.0,98144
602000.0,5.0,1.75,3290,1.5,0,0,3,0,Redmond,41,1,5757.5,98052
565000.0,4.0,2.25,2110,2.0,0,0,4,0,Issaquah,35,0,4747.5,98027
373000.0,3.0,2.5,1670,2.0,0,0,3,0,Woodinville,15,0,4175.0,98072
588000.0,3.0,2.25,2030,1.0,0,0,4,840,Redmond,37,0,4567.5,98052
485000.0,3.0,1.0,1500,1.5,0,0,3,130,Seattle,88,1,1500.0,98107
482500.0,3.0,2.25,1450,2.0,0,0,3,470,Seattle,9,0,3262.5,98122
251200.0,4.0,1.5,1310,1.0,0,0,3,250,Des Moines,61,0,1965.0,98148
869000.0,5.0,3.25,4180,2.0,0,0,4,1300,Issaquah,35,0,13585.0,98027
464000.0,3.0,1.75,1630,1.0,0,0,3,0,Woodinville,47,1,2852.5,98072
755000.0,4.0,2.5,2660,2.0,0,0,3,0,Redmond,21,0,6650.0,98052
280000.0,3.0,2.5,1720,2.0,0,0,3,0,Renton,9,0,4300.0,98056
485000.0,2.0,2.25,1260,3.0,0,0,3,0,Seattle,10,1,2835.0,98103
305000.0,3.0,1.75,1610,1.0,0,0,3,0,Renton,33,1,2817.5,98058
110700.0,2.0,1.0,680,1.0,0,0,3,0,SeaTac,73,1,680.0,98188
850000.0,4.0,3.5,2640,2.0,0,2,3,0,Seattle,77,1,9240.0,98136
350000.0,3.0,2.25,1640,2.0,0,0,4,0,Bellevue,29,0,3690.0,98007
319950.0,4.0,1.75,2310,1.0,0,0,4,660,Renton,38,1,4042.5,98058
700000.0,3.0,1.75,2010,1.0,0,0,5,780,Seattle,102,0,3517.5,98122
368000.0,2.0,1.5,1660,1.0,0,0,5,830,Seattle,106,0,2490.0,98146
433500.0,3.0,2.5,2200,2.0,0,0,3,0,Seattle,5,0,5500.0,98118
611000.0,4.0,2.5,2460,2.0,0,0,3,0,Redmond,16,1,6150.0,98074
1000000.0,2.0,1.75,2430,1.0,0,4,3,0,Shoreline,63,1,4252.5,98177
307000.0,3.0,1.0,1370,1.0,0,0,3,0,Carnation,54,1,1370.0,98014
442500.0,3.0,1.75,1800,1.0,0,0,3,0,Renton,47,1,3150.0,98058
485000.0,3.0,1.75,2200,2.0,0,2,3,0,Des Moines,106,1,3850.0,98198
367000.0,2.0,1.0,700,1.0,0,0,3,0,Seattle,69,1,700.0,98117
429000.0,3.0,2.5,1920,2.0,0,0,3,0,North Bend,19,0,4800.0,98045
446000.0,5.0,2.75,2190,1.0,0,0,5,820,Kenmore,36,0,6022.5,98028
572500.0,3.0,2.25,2030,1.0,0,0,4,530,Newcastle,30,0,4567.5,98059
477000.0,3.0,2.5,1350,3.0,0,0,3,0,Seattle,9,0,3375.0,98117
518000.0,3.0,2.5,1680,2.0,0,0,3,300,Seattle,6,0,4200.0,98117
462000.0,5.0,1.75,1250,1.0,0,0,4,0,Bellevue,48,0,2187.5,98007
137000.0,3.0,1.0,950,1.0,0,0,3,0,Seattle,60,1,950.0,98106
530000.0,3.0,3.5,2320,2.0,0,0,3,260,Kirkland,17,0,8120.0,98033
818000.0,2.0,2.5,2380,1.0,0,2,3,0,Redmond,3,0,5950.0,98053
640000.0,2.0,2.25,1540,3.0,0,0,3,0,Seattle,7,0,3465.0,98122
298450.0,5.0,3.0,2100,1.0,0,0,3,900,Federal Way,7,0,6300.0,98003
575000.0,4.0,2.5,2500,2.0,0,0,3,0,Snoqualmie,1,1,6250.0,98065
730000.0,4.0,2.5,3230,2.0,0,0,3,0,Sammamish,10,1,8075.0,98075
551000.0,3.0,2.5,2830,2.0,0,0,3,0,Kenmore,13,0,7075.0,98028
271310.0,2.0,1.0,870,1.5,0,0,2,0,Seattle,108,0,870.0,98144
675000.0,4.0,3.0,2690,1.0,0,0,3,0,Normandy Park,60,1,8070.0,98166
479000.0,3.0,2.5,1260,3.0,0,0,3,0,Seattle,6,0,3150.0,98109
520000.0,4.0,3.5,2680,2.0,0,0,3,640,Seattle,72,1,9380.0,98125
599950.0,3.0,2.5,2660,2.0,0,0,3,0,Seattle,0,0,6650.0,98118
483945.0,2.0,1.75,1480,1.0,0,0,4,640,Seattle,63,1,2590.0,98116
390000.0,4.0,2.25,1770,1.0,0,0,4,580,Renton,49,0,3982.5,98058
192500.0,2.0,1.0,950,1.0,0,0,3,0,Seattle,88,1,950.0,98168
330000.0,2.0,1.0,860,1.0,0,0,4,0,Seattle,66,0,860.0,98146
250000.0,4.0,2.0,1960,1.0,0,0,5,800,Kent,36,0,3920.0,98031
243000.0,2.0,1.0,1770,1.5,0,0,4,810,Seattle,71,0,1770.0,98178
575000.0,4.0,1.75,1280,1.0,0,0,3,420,Seattle,88,1,2240.0,98117
639000.0,4.0,2.5,2150,2.0,0,0,4,0,Redmond,32,1,5375.0,98052
710000.0,2.0,1.0,1790,1.0,0,0,4,750,Seattle,91,0,1790.0,98112
675000.0,3.0,2.25,1990,2.0,0,0,4,0,Redmond,27,0,4477.5,98052
405000.0,5.0,2.5,2430,2.0,0,0,3,0,Renton,13,0,6075.0,98058
615000.0,4.0,2.75,2820,1.0,0,0,3,960,Bellevue,49,1,7755.0,98006
490000.0,3.0,1.0,1910,1.0,0,0,4,900,Seattle,68,1,1910.0,98117
467000.0,3.0,2.25,1270,2.0,0,0,3,230,Seattle,9,0,2857.5,98107
480000.0,4.0,2.75,2050,1.0,0,0,4,870,Seattle,28,0,5637.5,98116
755000.0,6.0,2.0,2150,1.0,0,0,3,880,Seattle,62,1,4300.0,98119
760000.0,4.0,1.75,2450,1.0,0,2,4,820,Bellevue,27,0,4287.5,98006
387000.0,2.0,2.25,1230,2.0,0,0,3,270,Seattle,2,1,2767.5,98144
925000.0,4.0,2.25,2260,1.0,0,0,4,0,Kirkland,47,0,5085.0,98033
415000.0,2.0,1.0,1050,1.0,0,0,4,0,Auburn,71,0,1050.0,98001
263000.0,3.0,1.75,1570,2.0,0,0,3,0,Kent,32,0,2747.5,98031
519900.0,4.0,2.0,1820,1.0,0,0,4,0,Redmond,47,0,3640.0,98052
570000.0,2.0,1.75,1540,1.0,0,0,4,350,Seattle,106,0,2695.0,98116
450000.0,3.0,1.5,2060,1.0,0,0,3,0,Woodinville,61,0,3090.0,98077
300000.0,3.0,1.0,1090,1.0,0,0,4,0,Redmond,59,1,1090.0,98052
320000.0,3.0,1.75,1480,1.0,0,0,4,0,Renton,49,0,2590.0,98056
387500.0,4.0,1.0,1320,1.5,0,0,3,0,Seattle,85,0,1320.0,98122
458000.0,1.0,2.25,2140,1.0,0,0,3,670,Woodinville,38,0,4815.0,98072
380000.0,4.0,3.0,2800,2.0,0,0,3,0,Maple Valley,12,0,8400.0,98038
200000.0,3.0,1.0,1050,1.0,0,0,4,0,Renton,47,0,1050.0,98056
385000.0,3.0,1.5,1490,1.0,0,0,4,0,Kenmore,55,0,2235.0,98028
396675.0,2.0,1.0,1730,2.0,0,0,4,0,Seattle,69,0,1730.0,98126
452000.0,4.0,1.0,1210,1.5,0,0,3,0,Seattle,114,1,1210.0,98103
426000.0,4.0,2.5,2800,2.0,0,0,3,0,Maple Valley,10,1,7000.0,98038
792000.0,3.0,1.5,1570,2.0,0,0,3,0,Seattle,99,0,2355.0,98109
315000.0,3.0,2.25,1400,1.0,0,0,2,260,Auburn,27,0,3150.0,98092
326000.0,6.0,3.0,1880,1.0,0,0,4,0,Renton,48,0,5640.0,98056
268500.0,2.0,1.0,790,1.0,0,0,4,0,Shoreline,61,1,790.0,98133
440000.0,2.0,1.75,1300,2.0,0,0,3,0,Seattle,66,1,2275.0,98105
300000.0,3.0,1.0,2120,1.0,0,0,4,1060,Renton,47,0,2120.0,98059
525000.0,3.0,1.5,1540,2.0,0,0,3,0,Seattle,73,1,2310.0,98126
978000.0,4.0,2.75,2620,1.5,0,2,4,900,Seattle,88,1,7205.0,98144
1125000.0,6.0,3.0,2880,2.0,0,0,4,700,Seattle,95,1,8640.0,98103
700000.0,4.0,1.0,1680,1.5,0,0,3,0,Seattle,93,1,1680.0,98103
315000.0,2.0,1.0,790,1.0,0,0,3,0,Redmond,59,1,790.0,98052
309000.0,3.0,1.0,1092,1.5,0,0,3,0,Seattle,96,0,1092.0,98106
219950.0,3.0,1.5,1650,1.0,0,0,3,560,Federal Way,47,1,2475.0,98003
289000.0,3.0,2.5,2090,2.0,0,0,3,0,Covington,12,0,5225.0,98042
210000.0,4.0,1.75,2180,1.0,0,0,3,1000,SeaTac,64,1,3815.0,98198
260000.0,4.0,2.5,1990,2.0,0,0,3,0,Federal Way,25,0,4975.0,98023
699000.0,4.0,2.5,2650,2.0,0,0,3,0,Seattle,8,0,6625.0,98125
299950.0,3.0,1.0,910,1.0,0,0,4,170,Shoreline,64,1,910.0,98177
749950.0,3.0,2.5,2770,2.0,0,2,3,0,Bellevue,22,0,6925.0,98008
1100000.0,3.0,2.0,2390,2.0,0,1,5,0,Seattle,75,0,4780.0,98115
555000.0,3.0,2.5,3050,1.0,0,0,4,0,Renton,27,0,7625.0,98055
384000.0,3.0,2.5,1700,2.0,0,0,3,0,Snoqualmie,11,0,4250.0,98065
499950.0,5.0,3.5,3200,2.0,0,0,3,0,Renton,25,0,11200.0,98059
430000.0,3.0,1.75,1200,1.0,0,0,5,0,Seattle,108,0,2100.0,98108
350000.0,4.0,2.25,2220,2.0,0,0,4,0,Maple Valley,15,0,4995.0,98038
620000.0,3.0,2.5,2480,2.0,0,0,3,0,Redmond,10,1,6200.0,98053
765000.0,4.0,2.25,2560,1.0,0,0,4,800,Redmond,38,1,5760.0,98052
250000.0,4.0,1.5,2500,1.0,0,0,4,1000,Kent,53,1,3750.0,98032
376000.0,2.0,1.0,1150,1.0,0,0,3,0,Seattle,67,1,1150.0,98199
475000.0,4.0,1.75,1650,1.0,0,0,4,500,Seattle,64,1,2887.5,98133
120750.0,3.0,1.75,1140,1.0,0,0,4,0,Federal Way,45,0,1995.0,98023
330000.0,3.0,1.0,1180,1.0,0,0,4,0,Issaquah,55,0,1180.0,98027
619500.0,3.0,2.5,1700,2.0,0,0,3,0,Seattle,22,0,4250.0,98122
345000.0,3.0,1.5,1240,1.0,0,0,4,0,Bellevue,60,1,1860.0,98006
598000.0,5.0,2.25,2890,2.0,0,0,3,0,Sammamish,37,1,6502.5,98074
335000.0,3.0,1.0,1060,1.0,0,0,4,0,Kenmore,47,0,1060.0,98028
372500.0,4.0,1.75,1590,2.0,0,0,4,0,Shoreline,92,0,2782.5,98133
300000.0,6.0,5.25,2860,2.0,0,0,3,0,Auburn,36,0,15015.0,98002
194000.0,1.0,1.0,820,1.0,0,0,3,60,Seattle,7,0,820.0,98126
507500.0,3.0,2.0,2020,1.0,0,0,3,1000,Bellevue,51,1,4040.0,98008
325000.0,4.0,2.25,1870,1.0,0,0,4,700,Kirkland,55,0,4207.5,98034
329900.0,3.0,2.5,2170,2.0,0,0,3,0,Maple Valley,10,1,5425.0,98038
329000.0,4.0,2.5,1600,1.0,0,0,3,770,Seattle,67,1,4000.0,98106
494000.0,4.0,1.75,2090,1.5,0,0,4,840,Seattle,89,1,3657.5,98136
206000.0,4.0,2.0,1700,1.0,0,0,3,0,Auburn,36,0,3400.0,98002
423000.0,4.0,1.75,1940,1.0,0,0,4,970,Seattle,73,1,3395.0,98133
259000.0,3.0,1.0,1320,1.0,0,0,4,0,Renton,57,1,1320.0,98056
879950.0,4.0,2.25,3500,1.0,0,4,4,1670,Seattle,76,0,7875.0,98146
345600.0,5.0,3.5,2800,2.5,0,0,3,0,Seattle,111,1,9800.0,98122
395000.0,3.0,1.5,1080,1.5,0,0,4,0,Seattle,94,0,1620.0,98115
625000.0,4.0,2.5,3550,2.0,0,0,3,0,Snoqualmie,7,0,8875.0,98065
439000.0,3.0,2.0,2010,2.0,0,0,3,500,Duvall,11,0,4020.0,98019
380000.0,3.0,1.75,1690,2.0,0,0,3,310,Seattle,6,0,2957.5,98108
440000.0,3.0,1.5,1270,3.0,0,0,3,0,Seattle,7,0,1905.0,98115
415000.0,3.0,2.25,1970,2.0,0,0,3,290,Seattle,6,0,4432.5,98108
860000.0,4.0,2.75,3160,2.0,0,0,3,0,Kirkland,0,0,8690.0,98033
500000.0,3.0,2.5,1210,3.0,0,0,3,0,Seattle,6,0,3025.0,98103
953007.0,4.0,3.5,3120,2.0,0,0,3,640,Seattle,6,0,10920.0,98115
515000.0,4.0,2.5,2670,2.0,0,0,3,0,Renton,8,0,6675.0,98059
772000.0,3.0,2.25,1640,3.0,0,0,3,0,Seattle,0,0,3690.0,98112
329995.0,4.0,2.5,2303,2.0,0,0,3,0,Auburn,1,1,5757.5,98001
409316.0,3.0,2.5,1800,2.0,0,0,3,0,Snoqualmie,0,0,4500.0,98065
490000.0,5.0,3.5,4460,3.0,0,2,3,1180,Seattle,1,1,15610.0,98119
305000.0,2.0,2.5,1590,2.0,0,0,3,370,Seattle,5,0,3975.0,98106
785000.0,4.0,3.5,3070,2.0,0,0,3,880,Issaquah,5,0,10745.0,98027
240000.0,2.0,1.75,1330,1.0,0,0,3,0,SeaTac,21,0,2327.5,98188
325000.0,3.0,1.0,990,1.0,0,0,4,0,Seattle,67,1,990.0,98133
535800.0,4.0,2.5,1900,2.0,0,0,3,0,Issaquah,20,0,4750.0,98029
720000.0,3.0,2.5,2020,3.0,0,3,3,0,Seattle,14,0,5050.0,98103
374000.0,3.0,1.75,2000,1.0,0,0,4,0,Kirkland,53,1,3500.0,98033
189650.0,2.0,1.75,1100,1.0,0,0,3,0,Des Moines,34,0,1925.0,98198
420850.0,1.0,1.0,960,1.0,0,0,5,0,Carnation,69,0,960.0,98014
815000.0,4.0,2.75,3488,2.0,0,0,3,0,Redmond,16,1,9592.0,98074
1065000.0,2.0,1.75,1890,2.0,0,0,3,0,Bellevue,27,1,3307.5,98004
199000.0,4.0,2.0,2030,2.0,0,0,3,0,Seattle,64,1,4060.0,98178
195000.0,3.0,1.75,1380,1.0,0,0,3,390,Covington,33,1,2415.0,98042
288400.0,3.0,2.25,1870,2.0,0,0,3,0,Renton,17,0,4207.5,98056
442000.0,4.0,2.25,2080,1.0,0,0,4,860,Sammamish,35,0,4680.0,98074
619420.0,4.0,2.75,2450,2.0,0,0,4,0,Newcastle,26,0,6737.5,98059
635000.0,4.0,2.25,2750,1.0,0,0,4,1250,Seattle,66,0,6187.5,98118
210000.0,3.0,1.0,1240,1.0,0,0,4,0,Seattle,98,0,1240.0,98118
512500.0,3.0,2.5,1900,2.0,0,0,3,0,Kirkland,24,1,4750.0,98033
567000.0,3.0,2.5,2540,2.0,0,0,3,0,Kirkland,15,0,6350.0,98034
525000.0,3.0,2.75,2100,2.0,0,0,3,590,Snoqualmie Pass,16,1,5775.0,98068
475000.0,4.0,2.0,1790,1.0,0,2,4,950,Seattle,105,1,3580.0,98103
250000.0,3.0,2.0,1170,1.0,0,0,3,0,Auburn,30,0,2340.0,98001
220000.0,3.0,1.0,1060,1.0,0,2,5,0,Enumclaw,58,0,1060.0,98022
230000.0,5.0,2.0,1930,1.5,0,0,3,0,Seattle,73,1,3860.0,98146
385500.0,3.0,2.0,1540,1.0,0,0,3,420,Bothell,53,1,3080.0,98011
895000.0,5.0,3.0,2876,1.0,0,2,4,906,Mercer Island,41,0,8628.0,98040
368250.0,3.0,2.5,2150,2.0,0,0,3,0,Sammamish,26,1,5375.0,98074
249900.0,2.0,1.0,1140,1.0,0,0,3,0,Seattle,67,1,1140.0,98106
350000.0,3.0,1.5,980,1.0,0,0,5,0,Kirkland,45,0,1470.0,98034
175000.0,3.0,1.75,1230,1.0,0,0,4,0,Auburn,52,0,2152.5,98001
270000.0,3.0,1.75,1390,1.0,0,0,3,530,Seattle,57,1,2432.5,98106
495000.0,3.0,3.5,2380,2.0,0,3,3,710,Seattle,17,0,8330.0,98118
542500.0,5.0,3.25,3010,1.5,0,0,5,1000,Issaquah,83,0,9782.5,98027
330000.0,3.0,1.0,1250,1.0,0,0,3,0,Woodinville,45,1,1250.0,98077
1003000.0,4.0,2.75,2290,2.0,0,0,4,120,Seattle,88,1,6297.5,98115
299800.0,2.0,1.0,790,1.0,0,0,4,0,Seattle,89,1,790.0,98118
299900.0,3.0,2.5,2720,2.0,0,0,3,0,Auburn,12,0,6800.0,98092
691000.0,4.0,2.75,2550,1.0,0,0,3,850,Kirkland,42,1,7012.5,98033
195000.0,2.0,1.0,1080,1.0,0,0,4,0,Des Moines,42,0,1080.0,98198
405000.0,3.0,1.75,2470,1.0,0,1,4,900,Des Moines,52,0,4322.5,98198
360000.0,2.0,0.75,850,1.0,0,2,5,300,Seattle,105,1,637.5,98108
256750.0,3.0,2.5,1990,1.0,0,0,3,420,Kent,45,1,4975.0,98042
332500.0,3.0,2.25,1800,2.0,0,0,3,0,Maple Valley,19,0,4050.0,98038
975000.0,5.0,4.0,4850,2.0,0,0,3,0,Bellevue,37,1,19400.0,98005
218000.0,3.0,1.0,1020,1.0,0,0,3,0,Seattle,58,1,1020.0,98106
429000.0,3.0,2.5,2420,2.0,0,0,3,560,Issaquah,29,0,6050.0,98027
589000.0,4.0,2.5,2910,2.0,0,2,3,0,Snoqualmie,16,1,7275.0,98065
255000.0,3.0,1.5,1060,1.0,0,0,3,0,Renton,41,1,1590.0,98058
668750.0,4.0,2.5,2340,1.0,0,2,3,750,Shoreline,50,1,5850.0,98177
344500.0,4.0,2.75,1800,1.0,0,0,3,750,Renton,12,0,4950.0,98055
452000.0,4.0,2.0,1660,1.0,0,0,3,810,Seattle,69,1,3320.0,98126
540000.0,3.0,1.75,1300,1.0,0,0,3,0,Redmond,31,1,2275.0,98053
246000.0,3.0,1.5,1780,1.0,0,0,3,0,Seattle,61,0,2670.0,98168
535000.0,2.0,1.0,1030,1.0,0,0,3,110,Seattle,75,1,1030.0,98103
970000.0,4.0,3.25,2790,1.0,0,3,3,1660,Shoreline,51,1,9067.5,98177
430000.0,3.0,1.0,1150,1.0,0,0,5,0,Seattle,108,0,1150.0,98103
